,History,Psychology,Politics,Mathematics,Physics,Internet,PC,Economy Management,Biology,Chemistry,Reading,Geography,Foreign languages,Medicine,Law,Cars,Art exhibitions,Religion,"Countryside, outdoors",Dancing,Musical instruments,Writing,Passive sport,Active sport,Gardening,Celebrities,Shopping,Science and technology,Theatre,Fun with friends,Adrenaline sports,Pets,Age,Gender
609,5.0,5.0,2.0,5.0,2.0,5.0,5.0,4.0,1.0,1.0,4.0,2.0,4.0,1.0,1.0,3.0,3.0,5.0,4.0,1.0,3.0,1.0,3.0,5.0,1.0,1.0,4.0,5.0,3.0,4.0,4.0,3.0,18.0,male
610,2.0,2.0,3.0,2.0,2.0,5.0,5.0,2.0,5.0,5.0,2.0,1.0,5.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,3.0,1.0,4.0,2.0,4.0,1.0,5.0,1.0,1.0,20.0,male
611,3.0,5.0,3.0,3.0,1.0,5.0,3.0,5.0,5.0,1.0,2.0,1.0,4.0,2.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,4.0,1.0,1.0,4.0,5.0,4.0,3.0,5.0,3.0,5.0,18.0,female
612,4.0,3.0,4.0,3.0,4.0,5.0,5.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,4.0,1.0,2.0,23.0,male
613,4.0,5.0,2.0,1.0,1.0,4.0,3.0,2.0,2.0,1.0,4.0,2.0,3.0,1.0,2.0,3.0,4.0,1.0,2.0,2.0,4.0,2.0,5.0,3.0,1.0,2.0,4.0,2.0,3.0,5.0,3.0,5.0,18.0,female
614,3.0,5.0,4.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0,3.0,4.0,1.0,1.0,3.0,4.0,1.0,5.0,3.0,1.0,1.0,2.0,5.0,5.0,2.0,5.0,5.0,4.0,5.0,3.0,5.0,22.0,female
615,2.0,4.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,3.0,5.0,3.0,1.0,2.0,2.0,5.0,4.0,1.0,5.0,3.0,5.0,2.0,2.0,1.0,2.0,4.0,3.0,4.0,2.0,2.0,20.0,male
616,4.0,4.0,2.0,3.0,4.0,5.0,5.0,1.0,5.0,5.0,1.0,4.0,2.0,5.0,2.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,5.0,4.0,1.0,1.0,2.0,5.0,1.0,5.0,3.0,4.0,19.0,male
617,3.0,5.0,5.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,5.0,,5.0,1.0,5.0,5.0,5.0,3.0,3.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,4.0,4.0,5.0,5.0,5.0,1.0,19.0,female
618,5.0,1.0,5.0,1.0,1.0,5.0,5.0,4.0,2.0,2.0,5.0,5.0,5.0,2.0,2.0,5.0,2.0,2.0,5.0,1.0,5.0,1.0,5.0,1.0,1.0,4.0,3.0,3.0,5.0,5.0,5.0,1.0,23.0,female
619,3.0,2.0,2.0,5.0,5.0,5.0,4.0,2.0,3.0,2.0,1.0,5.0,4.0,2.0,3.0,4.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,3.0,1.0,27.0,male
620,4.0,3.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,4.0,3.0,1.0,2.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,1.0,4.0,3.0,5.0,4.0,2.0,20.0,male
621,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,20.0,
622,2.0,3.0,3.0,1.0,1.0,5.0,3.0,4.0,1.0,1.0,4.0,3.0,5.0,1.0,4.0,2.0,3.0,1.0,3.0,3.0,2.0,1.0,5.0,5.0,1.0,1.0,3.0,2.0,4.0,5.0,4.0,5.0,18.0,female
623,5.0,2.0,1.0,1.0,1.0,4.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,1.0,5.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,3.0,1.0,5.0,3.0,3.0,21.0,male
624,3.0,5.0,1.0,1.0,1.0,3.0,1.0,4.0,4.0,2.0,2.0,1.0,5.0,3.0,2.0,1.0,3.0,1.0,2.0,5.0,2.0,4.0,3.0,5.0,,3.0,5.0,1.0,3.0,5.0,5.0,2.0,21.0,female
625,2.0,3.0,3.0,3.0,1.0,5.0,4.0,2.0,1.0,1.0,1.0,4.0,5.0,2.0,2.0,2.0,1.0,4.0,2.0,5.0,5.0,1.0,5.0,5.0,2.0,3.0,4.0,3.0,2.0,5.0,2.0,5.0,19.0,female
626,2.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,4.0,2.0,2.0,1.0,4.0,3.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,22.0,female
627,3.0,3.0,3.0,3.0,1.0,5.0,4.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,4.0,2.0,3.0,1.0,2.0,3.0,2.0,4.0,4.0,2.0,2.0,5.0,2.0,1.0,20.0,female
628,2.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,5.0,5.0,1.0,1.0,2.0,4.0,1.0,4.0,5.0,4.0,19.0,male
629,2.0,1.0,4.0,1.0,1.0,4.0,1.0,3.0,2.0,1.0,2.0,5.0,5.0,1.0,3.0,1.0,5.0,1.0,5.0,3.0,1.0,1.0,5.0,1.0,1.0,3.0,5.0,1.0,5.0,5.0,4.0,5.0,20.0,female
630,3.0,4.0,1.0,3.0,1.0,5.0,5.0,4.0,3.0,1.0,1.0,4.0,4.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,4.0,1.0,5.0,5.0,2.0,2.0,5.0,2.0,3.0,5.0,3.0,1.0,19.0,female
631,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,2.0,5.0,3.0,5.0,5.0,3.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,3.0,2.0,4.0,3.0,5.0,5.0,2.0,5.0,18.0,female
632,4.0,4.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,1.0,4.0,3.0,3.0,2.0,2.0,3.0,1.0,1.0,1.0,5.0,5.0,1.0,2.0,2.0,2.0,2.0,3.0,5.0,4.0,17.0,male
633,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,5.0,2.0,2.0,3.0,2.0,3.0,1.0,3.0,5.0,1.0,1.0,3.0,4.0,3.0,5.0,3.0,3.0,21.0,male
634,3.0,3.0,2.0,2.0,2.0,4.0,1.0,1.0,3.0,2.0,4.0,3.0,4.0,2.0,1.0,1.0,4.0,4.0,4.0,5.0,3.0,2.0,4.0,4.0,2.0,3.0,5.0,3.0,5.0,5.0,3.0,2.0,19.0,female
635,4.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,4.0,4.0,4.0,5.0,5.0,5.0,2.0,1.0,2.0,2.0,3.0,5.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,4.0,3.0,3.0,1.0,2.0,25.0,female
636,5.0,,3.0,1.0,1.0,5.0,4.0,4.0,5.0,2.0,1.0,4.0,3.0,1.0,2.0,5.0,3.0,4.0,4.0,5.0,3.0,1.0,4.0,4.0,4.0,2.0,4.0,2.0,1.0,5.0,4.0,4.0,24.0,male
637,4.0,4.0,2.0,5.0,5.0,5.0,5.0,3.0,3.0,4.0,2.0,2.0,4.0,,1.0,2.0,4.0,4.0,5.0,2.0,1.0,1.0,3.0,5.0,3.0,2.0,4.0,5.0,4.0,5.0,4.0,5.0,29.0,male
638,4.0,3.0,2.0,1.0,1.0,5.0,2.0,2.0,5.0,3.0,3.0,4.0,4.0,4.0,3.0,1.0,2.0,2.0,5.0,1.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,5.0,21.0,female
639,2.0,1.0,1.0,3.0,1.0,5.0,5.0,1.0,2.0,1.0,5.0,2.0,4.0,2.0,1.0,4.0,1.0,1.0,4.0,1.0,5.0,1.0,2.0,4.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,18.0,male
640,4.0,5.0,3.0,3.0,3.0,4.0,3.0,5.0,4.0,1.0,4.0,5.0,5.0,5.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,1.0,4.0,5.0,2.0,5.0,5.0,3.0,2.0,5.0,5.0,4.0,21.0,female
641,2.0,2.0,2.0,2.0,2.0,5.0,3.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,3.0,17.0,male
642,3.0,1.0,2.0,4.0,5.0,4.0,3.0,1.0,5.0,5.0,5.0,3.0,1.0,5.0,1.0,2.0,4.0,1.0,5.0,2.0,3.0,1.0,4.0,4.0,4.0,2.0,5.0,5.0,5.0,5.0,1.0,5.0,22.0,male
643,4.0,4.0,4.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,5.0,4.0,5.0,2.0,2.0,2.0,4.0,3.0,5.0,5.0,3.0,1.0,3.0,5.0,2.0,2.0,2.0,3.0,5.0,5.0,4.0,5.0,18.0,female
644,3.0,3.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,5.0,4.0,2.0,2.0,4.0,4.0,5.0,3.0,5.0,1.0,,4.0,5.0,4.0,4.0,2.0,3.0,4.0,2.0,5.0,18.0,female
645,5.0,2.0,5.0,3.0,4.0,5.0,4.0,2.0,4.0,2.0,4.0,5.0,2.0,2.0,3.0,5.0,4.0,3.0,5.0,2.0,2.0,2.0,5.0,5.0,5.0,4.0,4.0,5.0,3.0,5.0,3.0,5.0,23.0,male
646,2.0,2.0,2.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,5.0,1.0,2.0,2.0,3.0,1.0,5.0,1.0,1.0,22.0,male
647,5.0,4.0,1.0,1.0,1.0,5.0,3.0,1.0,5.0,1.0,5.0,3.0,3.0,1.0,1.0,3.0,1.0,3.0,5.0,3.0,1.0,1.0,4.0,1.0,3.0,3.0,5.0,1.0,1.0,5.0,4.0,5.0,21.0,female
648,2.0,2.0,1.0,2.0,1.0,4.0,3.0,2.0,4.0,4.0,5.0,1.0,3.0,5.0,2.0,2.0,2.0,2.0,5.0,5.0,4.0,1.0,4.0,4.0,1.0,1.0,3.0,2.0,5.0,5.0,3.0,2.0,23.0,female
649,3.0,4.0,2.0,1.0,1.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,5.0,2.0,3.0,2.0,2.0,1.0,4.0,5.0,4.0,3.0,3.0,2.0,1.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,17.0,female
650,3.0,3.0,1.0,4.0,4.0,5.0,5.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,4.0,4.0,1.0,4.0,3.0,1.0,1.0,3.0,5.0,1.0,2.0,3.0,1.0,1.0,4.0,4.0,5.0,20.0,male
651,5.0,3.0,5.0,1.0,1.0,5.0,4.0,5.0,1.0,1.0,2.0,5.0,5.0,1.0,4.0,4.0,,2.0,5.0,1.0,1.0,1.0,5.0,3.0,1.0,1.0,3.0,2.0,3.0,4.0,2.0,2.0,22.0,male
652,3.0,2.0,4.0,4.0,2.0,5.0,5.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,4.0,1.0,1.0,21.0,male
653,3.0,2.0,3.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,5.0,4.0,5.0,4.0,4.0,2.0,1.0,4.0,5.0,3.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,5.0,3.0,5.0,2.0,5.0,22.0,female
654,4.0,2.0,4.0,3.0,2.0,4.0,2.0,4.0,3.0,2.0,1.0,5.0,2.0,3.0,3.0,5.0,2.0,3.0,4.0,2.0,1.0,1.0,5.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,4.0,24.0,male
655,1.0,2.0,1.0,3.0,1.0,3.0,2.0,3.0,3.0,3.0,4.0,3.0,5.0,3.0,1.0,1.0,3.0,1.0,3.0,1.0,3.0,1.0,3.0,3.0,1.0,1.0,3.0,2.0,3.0,4.0,2.0,1.0,19.0,female
656,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,3.0,5.0,5.0,4.0,4.0,5.0,5.0,3.0,2.0,5.0,4.0,4.0,5.0,5.0,5.0,18.0,female
657,1.0,5.0,1.0,1.0,1.0,5.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,3.0,1.0,5.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,5.0,4.0,4.0,5.0,3.0,3.0,24.0,female
658,1.0,3.0,3.0,5.0,3.0,5.0,5.0,4.0,1.0,1.0,1.0,1.0,3.0,1.0,4.0,4.0,2.0,1.0,5.0,4.0,4.0,1.0,5.0,5.0,1.0,1.0,2.0,4.0,1.0,5.0,5.0,4.0,22.0,male
659,2.0,2.0,4.0,3.0,3.0,5.0,2.0,5.0,2.0,2.0,2.0,1.0,4.0,2.0,3.0,1.0,3.0,1.0,5.0,3.0,5.0,3.0,5.0,1.0,2.0,1.0,2.0,1.0,2.0,5.0,1.0,2.0,20.0,male
660,5.0,4.0,2.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,4.0,4.0,5.0,3.0,2.0,1.0,4.0,2.0,5.0,2.0,1.0,4.0,3.0,2.0,1.0,4.0,3.0,2.0,3.0,5.0,3.0,1.0,20.0,female
661,4.0,4.0,1.0,2.0,2.0,4.0,2.0,3.0,2.0,1.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,2.0,1.0,4.0,4.0,2.0,2.0,3.0,4.0,2.0,3.0,4.0,2.0,4.0,19.0,female
662,3.0,2.0,1.0,4.0,2.0,4.0,3.0,4.0,2.0,1.0,3.0,1.0,4.0,3.0,1.0,3.0,2.0,4.0,4.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,4.0,3.0,4.0,5.0,2.0,5.0,21.0,female
663,4.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,4.0,4.0,2.0,2.0,1.0,1.0,4.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,2.0,3.0,4.0,5.0,4.0,1.0,25.0,male
664,3.0,2.0,2.0,1.0,1.0,5.0,2.0,3.0,4.0,2.0,4.0,5.0,4.0,5.0,1.0,3.0,2.0,3.0,5.0,5.0,1.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,2.0,2.0,28.0,female
665,4.0,4.0,4.0,1.0,1.0,5.0,4.0,1.0,2.0,1.0,3.0,3.0,4.0,1.0,2.0,2.0,5.0,1.0,5.0,2.0,2.0,1.0,4.0,3.0,2.0,1.0,3.0,4.0,5.0,5.0,5.0,5.0,20.0,female
666,3.0,4.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,4.0,3.0,5.0,1.0,1.0,1.0,5.0,1.0,5.0,1.0,3.0,4.0,5.0,3.0,1.0,1.0,1.0,3.0,4.0,5.0,5.0,5.0,20.0,female
667,5.0,4.0,4.0,2.0,2.0,5.0,4.0,2.0,2.0,1.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,5.0,5.0,2.0,3.0,1.0,5.0,3.0,4.0,1.0,1.0,3.0,3.0,5.0,4.0,4.0,23.0,male
668,2.0,5.0,2.0,4.0,4.0,3.0,5.0,1.0,5.0,3.0,4.0,3.0,4.0,,1.0,1.0,4.0,4.0,5.0,1.0,5.0,4.0,3.0,3.0,1.0,1.0,2.0,5.0,4.0,3.0,1.0,2.0,27.0,male
669,4.0,4.0,2.0,2.0,2.0,4.0,3.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,2.0,4.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,4.0,3.0,2.0,4.0,3.0,3.0,21.0,male
670,3.0,4.0,3.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,4.0,2.0,3.0,3.0,2.0,2.0,4.0,4.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,4.0,23.0,female
671,3.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,4.0,2.0,5.0,5.0,4.0,1.0,2.0,4.0,2.0,4.0,4.0,3.0,4.0,5.0,2.0,5.0,22.0,female
672,3.0,2.0,3.0,1.0,1.0,4.0,2.0,2.0,2.0,2.0,3.0,1.0,4.0,3.0,3.0,3.0,4.0,1.0,4.0,2.0,1.0,1.0,4.0,4.0,1.0,3.0,4.0,3.0,5.0,4.0,1.0,5.0,28.0,female
673,3.0,5.0,2.0,1.0,1.0,5.0,3.0,1.0,2.0,2.0,5.0,2.0,4.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,1.0,2.0,4.0,2.0,3.0,4.0,3.0,2.0,3.0,4.0,1.0,5.0,22.0,female
674,1.0,2.0,4.0,3.0,3.0,4.0,5.0,5.0,2.0,2.0,3.0,3.0,3.0,1.0,3.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0,5.0,1.0,1.0,2.0,4.0,3.0,5.0,4.0,3.0,18.0,male
675,3.0,3.0,2.0,2.0,2.0,5.0,3.0,2.0,2.0,2.0,5.0,2.0,1.0,2.0,2.0,2.0,3.0,2.0,4.0,5.0,2.0,3.0,3.0,1.0,3.0,4.0,5.0,2.0,5.0,5.0,2.0,2.0,25.0,female
676,3.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,3.0,4.0,1.0,5.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,5.0,5.0,2.0,4.0,3.0,3.0,5.0,5.0,2.0,3.0,20.0,female
677,5.0,2.0,3.0,4.0,1.0,5.0,3.0,2.0,2.0,1.0,3.0,4.0,3.0,2.0,4.0,4.0,2.0,2.0,3.0,3.0,2.0,1.0,,3.0,,3.0,3.0,1.0,4.0,5.0,4.0,5.0,28.0,female
678,5.0,3.0,1.0,2.0,2.0,5.0,5.0,1.0,3.0,2.0,4.0,4.0,4.0,3.0,2.0,2.0,5.0,2.0,5.0,2.0,1.0,1.0,5.0,4.0,2.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,23.0,female
679,3.0,4.0,2.0,1.0,1.0,5.0,4.0,1.0,2.0,1.0,5.0,5.0,5.0,3.0,1.0,1.0,5.0,4.0,5.0,2.0,4.0,3.0,1.0,5.0,3.0,2.0,3.0,3.0,3.0,5.0,2.0,5.0,21.0,female
680,4.0,4.0,1.0,3.0,2.0,5.0,3.0,3.0,5.0,4.0,5.0,5.0,4.0,5.0,3.0,4.0,2.0,1.0,5.0,5.0,1.0,1.0,3.0,5.0,1.0,2.0,3.0,4.0,3.0,5.0,5.0,5.0,25.0,female
681,3.0,4.0,1.0,2.0,4.0,5.0,4.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,3.0,5.0,3.0,1.0,1.0,1.0,5.0,4.0,1.0,3.0,5.0,5.0,5.0,3.0,3.0,28.0,female
682,3.0,3.0,2.0,4.0,2.0,4.0,4.0,2.0,2.0,1.0,3.0,4.0,3.0,2.0,2.0,4.0,2.0,4.0,4.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,3.0,4.0,3.0,4.0,3.0,5.0,19.0,male
683,4.0,4.0,1.0,1.0,1.0,4.0,4.0,2.0,5.0,3.0,5.0,5.0,3.0,5.0,4.0,3.0,1.0,4.0,5.0,3.0,3.0,1.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,5.0,1.0,5.0,30.0,female
684,2.0,1.0,1.0,3.0,1.0,5.0,5.0,3.0,4.0,1.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,5.0,4.0,3.0,2.0,5.0,4.0,5.0,4.0,5.0,1.0,2.0,4.0,1.0,3.0,28.0,female
685,3.0,3.0,3.0,2.0,1.0,4.0,3.0,2.0,3.0,2.0,4.0,3.0,4.0,5.0,4.0,3.0,4.0,2.0,3.0,4.0,5.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,5.0,19.0,female
686,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,21.0,male
687,3.0,2.0,3.0,1.0,3.0,5.0,5.0,3.0,1.0,2.0,3.0,4.0,5.0,1.0,2.0,5.0,4.0,1.0,4.0,3.0,3.0,2.0,5.0,5.0,1.0,2.0,4.0,5.0,4.0,5.0,5.0,2.0,19.0,male
688,3.0,5.0,1.0,3.0,1.0,5.0,5.0,1.0,5.0,3.0,5.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,3.0,2.0,1.0,3.0,3.0,3.0,1.0,3.0,5.0,1.0,3.0,3.0,1.0,1.0,18.0,female
689,5.0,3.0,3.0,3.0,1.0,4.0,3.0,5.0,2.0,5.0,3.0,4.0,5.0,2.0,4.0,5.0,4.0,2.0,2.0,3.0,2.0,1.0,3.0,3.0,1.0,3.0,4.0,2.0,2.0,4.0,2.0,5.0,18.0,male
690,4.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,3.0,2.0,5.0,5.0,5.0,3.0,2.0,5.0,3.0,1.0,4.0,3.0,3.0,2.0,5.0,5.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,18.0,male
691,3.0,2.0,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,4.0,3.0,5.0,1.0,1.0,5.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,4.0,1.0,2.0,4.0,2.0,2.0,5.0,4.0,3.0,17.0,female
692,5.0,5.0,5.0,3.0,3.0,5.0,4.0,3.0,3.0,1.0,5.0,5.0,4.0,4.0,2.0,2.0,4.0,4.0,4.0,2.0,5.0,5.0,5.0,4.0,1.0,2.0,3.0,4.0,3.0,5.0,2.0,3.0,21.0,male
693,2.0,4.0,2.0,1.0,1.0,5.0,4.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,3.0,2.0,1.0,3.0,3.0,1.0,,3.0,3.0,1.0,3.0,5.0,3.0,4.0,5.0,4.0,3.0,18.0,female
694,5.0,5.0,5.0,5.0,3.0,5.0,5.0,3.0,2.0,2.0,2.0,4.0,5.0,1.0,3.0,4.0,3.0,5.0,4.0,3.0,5.0,1.0,4.0,5.0,1.0,2.0,2.0,5.0,2.0,5.0,3.0,1.0,21.0,male
695,4.0,5.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,1.0,4.0,1.0,4.0,2.0,3.0,2.0,4.0,1.0,4.0,4.0,1.0,1.0,3.0,4.0,1.0,3.0,3.0,2.0,5.0,5.0,3.0,5.0,23.0,female
696,3.0,3.0,2.0,2.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,4.0,5.0,3.0,3.0,1.0,1.0,3.0,5.0,5.0,2.0,3.0,2.0,3.0,1.0,1.0,2.0,2.0,4.0,5.0,1.0,3.0,18.0,female
697,2.0,1.0,2.0,4.0,1.0,4.0,3.0,5.0,2.0,1.0,5.0,4.0,5.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,4.0,4.0,1.0,2.0,3.0,3.0,1.0,2.0,3.0,1.0,1.0,20.0,female
698,3.0,5.0,3.0,1.0,2.0,5.0,3.0,2.0,4.0,3.0,2.0,2.0,5.0,3.0,2.0,1.0,2.0,2.0,5.0,5.0,1.0,2.0,2.0,5.0,3.0,5.0,5.0,1.0,3.0,5.0,4.0,2.0,19.0,female
699,2.0,3.0,2.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,1.0,5.0,4.0,3.0,1.0,2.0,2.0,2.0,3.0,5.0,2.0,1.0,4.0,5.0,5.0,4.0,4.0,2.0,3.0,5.0,2.0,1.0,20.0,female
700,3.0,3.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,5.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,4.0,1.0,5.0,26.0,female
701,5.0,5.0,3.0,3.0,3.0,5.0,3.0,1.0,4.0,3.0,3.0,4.0,3.0,5.0,1.0,2.0,2.0,2.0,5.0,3.0,1.0,2.0,1.0,5.0,2.0,1.0,2.0,3.0,3.0,3.0,5.0,5.0,21.0,female
702,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,2.0,2.0,3.0,5.0,3.0,3.0,1.0,5.0,2.0,5.0,3.0,3.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,2.0,2.0,19.0,male
703,3.0,2.0,2.0,1.0,1.0,5.0,5.0,3.0,3.0,3.0,2.0,5.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,1.0,4.0,1.0,5.0,5.0,3.0,3.0,2.0,3.0,2.0,5.0,5.0,5.0,23.0,male
704,2.0,4.0,1.0,1.0,1.0,4.0,3.0,2.0,3.0,1.0,1.0,5.0,5.0,3.0,2.0,2.0,1.0,3.0,5.0,5.0,1.0,1.0,2.0,5.0,1.0,3.0,4.0,2.0,3.0,5.0,5.0,4.0,21.0,female
705,4.0,5.0,3.0,4.0,5.0,5.0,3.0,2.0,3.0,1.0,2.0,4.0,5.0,5.0,3.0,4.0,5.0,3.0,5.0,4.0,5.0,3.0,5.0,5.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,22.0,female
706,2.0,2.0,4.0,1.0,1.0,4.0,3.0,5.0,1.0,1.0,3.0,3.0,4.0,1.0,1.0,4.0,1.0,2.0,4.0,3.0,1.0,1.0,5.0,5.0,2.0,2.0,,4.0,4.0,5.0,4.0,1.0,18.0,male
707,2.0,3.0,1.0,3.0,2.0,3.0,2.0,2.0,5.0,4.0,5.0,4.0,2.0,4.0,2.0,2.0,4.0,2.0,5.0,2.0,3.0,2.0,1.0,5.0,1.0,2.0,3.0,4.0,4.0,4.0,4.0,2.0,21.0,female
708,2.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,4.0,5.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,5.0,3.0,5.0,23.0,male
709,2.0,2.0,2.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,5.0,1.0,1.0,5.0,3.0,2.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,4.0,5.0,2.0,3.0,5.0,5.0,3.0,17.0,female
